,cik_str,ticker,title
687,0001003935,NICE,nice ltd.
688,0000749098,MGA,magna international inc
689,0001533232,BEP,brookfield renewable partners l.p.
690,0001562401,AMH,american homes 4 rent
691,0001281721,SGIOY,shionogi & co ltd
692,0000818686,TEVA,teva pharmaceutical industries ltd
693,0001564708,NWSA,news corp
694,0001445475,BOUYY,bouygues sa
695,0000110621,RPM,rpm international inc/de/
696,0000105634,EME,"emcor group, inc."
697,0000033213,EQT,eqt corp
698,0001567094,CNHI,cnh industrial n.v.
699,0000072331,NDSN,nordson corp
700,0001089063,DKS,"dick's sporting goods, inc."
701,0001372920,EDU,new oriental education & technology group inc.
702,0001070750,HST,"host hotels & resorts, inc."
703,0001504122,PTBRY,pt bank negara indonesia (persero) tbk/adr
704,0001679273,LW,"lamb weston holdings, inc."
705,0001001474,KKPNY,koninklijke kpn n v
706,0000038777,BEN,franklin resources inc
707,0000811250,HLDCY,henderson land development company ltd /fi
708,0000877212,ZBRA,zebra technologies corp
709,0000882602,OMVKY,omv aktiengesellschaft /fi
710,0001031308,BSY,bentley systems inc
711,0000915913,ALB,albemarle corp
712,0001166003,XPO,"xpo, inc."
713,0000059527,LECO,lincoln electric holdings inc
714,0001022079,DGX,quest diagnostics inc
715,0001783879,HOOD,"robinhood markets, inc."
716,0001032975,LOGI,logitech international s.a.
717,0001792044,VTRS,viatris inc
718,0000909037,SQM,chemical & mining co of chile inc
719,0001579298,BURL,"burlington stores, inc."
720,0001849253,RYAN,"ryan specialty holdings, inc."
721,0000101778,MRO,marathon oil corp
722,0000849399,GEN,gen digital inc.
723,0001787425,XP,xp inc.
724,0000093556,SWK,"stanley black & decker, inc."
725,0000024545,TAP,molson coors beverage co
726,0001438077,JRONY,jeronimo martins sgps sa
727,0001046102,RBA,rb global inc.
728,0001734722,PATH,"uipath, inc."
729,0001065696,LKQ,lkq corp
730,0001370946,OC,owens corning
731,0001773383,DT,"dynatrace, inc."
732,0001331875,FNF,"fidelity national financial, inc."
733,0000091576,KEY,keycorp /new/
734,0001634997,AGR,"avangrid, inc."
735,0001406234,BIP,brookfield infrastructure partners l.p.
736,0000914475,NBIX,neurocrine biosciences inc
737,0001001290,BAP,credicorp ltd
738,0000100517,UAL,"united airlines holdings, inc."
739,0000789570,MGM,mgm resorts international
740,0001650164,TOST,"toast, inc."
741,0001748790,AMCR,amcor plc
742,0001792580,OVV,ovintiv inc.
743,0001690820,CVNA,carvana co.
744,0001996862,BG,bunge global sa
745,0000023217,CAG,conagra brands inc.
746,0000077360,PNR,pentair plc
747,0001100682,CRL,"charles river laboratories international, inc."
748,0000031791,RVTY,"revvity, inc."
749,0001172724,GFI,gold fields ltd
750,0001754301,FOXA,fox corp
751,0000879169,INCY,incyte corp
752,0000074208,UDR,"udr, inc."
753,0001289419,MORN,"morningstar, inc."
754,0001617640,ZG,"zillow group, inc."
755,0001507079,FND,"floor & decor holdings, inc."
756,0000879101,KIM,kimco realty corp
757,0001665918,USFD,us foods holding corp.
758,0001736541,NIO,nio inc.
759,0000091419,SJM,j m smucker co
760,0000895417,ELS,equity lifestyle properties inc
761,0001633931,BLD,topbuild corp
762,0001170010,KMX,carmax inc
763,0001897982,AZPN,"aspen technology, inc."
764,0001423902,WES,"western midstream partners, lp"
765,0001780232,GFL,gfl environmental inc.
766,0001109354,BRKR,bruker corp
767,0000016732,CPB,campbell soup co
768,0001135951,RDY,dr reddys laboratories ltd
769,0001385535,GLPEY,"galp energia, sgps, s.a."
770,0001145197,PODD,insulet corp
771,0001855612,GRAB,grab holdings ltd
772,0000004457,UHAL,u-haul holding co /nv/
773,0000794170,TOL,"toll brothers, inc."
774,0001588823,TFII,tfi international inc.
775,0001575965,GLPI,"gaming & leisure properties, inc."
776,0000091142,AOS,smith a o corp
777,0001604028,WMS,"advanced drainage systems, inc."
778,0001668397,MEDP,"medpace holdings, inc."
779,0001287750,ARCC,ares capital corp
780,0000051434,IP,international paper co /new/
781,0000779152,JKHY,jack henry & associates inc
782,0001025378,WPC,w. p. carey inc.
783,0001013871,NRG,"nrg energy, inc."
784,0000868857,ACM,aecom
785,0000352541,LNT,alliant energy corp
786,0000913144,RNR,renaissancere holdings ltd
787,0000051644,IPG,"interpublic group of companies, inc."
788,0000845982,SNN,smith & nephew plc
789,0001771917,KRTX,"karuna therapeutics, inc."
790,0001658566,PR,permian resources corp
791,0000866374,FLEX,flex ltd.
792,0001446656,KIKOY,kikkoman corp
793,0000927066,DVA,davita inc.
794,0001294591,RKUNY,"rakuten group, inc."
795,0001446444,TKHVY,turk hava yollari a.o.
796,0000898174,RGA,reinsurance group of america inc
797,0001483994,HTHT,h world group ltd
798,0001874178,RIVN,"rivian automotive, inc. / de"
799,0001261333,DOCU,"docusign, inc."
800,0001732845,WRK,westrock co
801,0001811074,TPL,texas pacific land corp
802,0000021175,CNA,cna financial corp
803,0001043604,JNPR,juniper networks inc
804,0001333141,FMS,fresenius medical care ag
805,0001111711,NI,nisource inc.
806,0001646972,ACI,"albertsons companies, inc."
807,0001801198,LEGN,legend biotech corp
808,0001913510,VFS,vinfast auto ltd.
809,0001090425,LAMR,lamar advertising co/new
810,0001669162,KNSL,"kinsale capital group, inc."
811,0001161125,BCH,bank of chile
812,0001475011,JBAXY,julius baer group ltd.
813,0001070423,PAA,plains all american pipeline lp
814,0000887225,KEP,korea electric power corp
815,0001711269,EVRG,"evergy, inc."
816,0001618673,PFGC,performance food group co
817,0001579241,ALLE,allegion plc
818,0001076378,CX,cemex sab de cv
819,0000352915,UHS,universal health services inc
820,0001571283,REXR,"rexford industrial realty, inc."
821,0001082554,UTHR,united therapeutics corp
822,0000320335,GL,globe life inc.
823,0000842023,TECH,bio-techne corp
824,0001174922,WYNN,wynn resorts ltd
825,0001604778,QRVO,"qorvo, inc."
826,0000082811,RRX,regal rexnord corp
827,0000040729,ALLY,ally financial inc.
828,0001037038,RL,ralph lauren corp
829,0001501585,HII,"huntington ingalls industries, inc."
830,0001177609,FIVE,"five below, inc"
831,0001720635,NVT,nvent electric plc
832,0001611052,PCOR,"procore technologies, inc."
833,0000873303,SRPT,"sarepta therapeutics, inc."
834,0001048695,FFIV,"f5, inc."
835,0000874761,AES,aes corp
836,0001820953,AFRM,"affirm holdings, inc."
837,0001333986,EQH,"equitable holdings, inc."
838,0001600033,ELF,"e.l.f. beauty, inc."
839,0001447669,TWLO,twilio inc
840,0000910606,REG,regency centers corp
841,0001024305,COTY,coty inc.
842,0001555812,SMKUY,siam makro public co limited/adr
843,0001915657,DINO,hf sinclair corp
844,0001127055,VIVHY,vivendi
845,0000855658,LSCC,lattice semiconductor corp
846,0001794515,ZI,zoominfo technologies inc.
847,0000089089,SCI,service corp international
848,0001124140,EXAS,exact sciences corp
849,0001170858,SBS,companhia de saneamento basico do estado de sao paulo-sabesp
850,0001447126,KAIKY,kawasaki kisen kaisha ltd
851,0000895126,CHK,chesapeake energy corp
852,0000726958,CASY,caseys general stores inc
853,0001598110,CYBR,cyberark software ltd.
854,0001845338,MNDY,monday.com ltd.
855,0001042046,AFG,american financial group inc
856,0001062579,DOX,amdocs ltd
857,0001116132,TPR,"tapestry, inc."
858,0001604821,NTRA,"natera, inc."
859,0001783398,UWMC,uwm holdings corp
860,0000915389,EMN,eastman chemical co
861,0001035983,FIX,comfort systems usa inc
862,0001707753,ESTC,elastic n.v.
863,0001725057,DAY,"dayforce, inc."
864,0000096943,TFX,teleflex inc
865,0000730272,RGEN,repligen corp
866,0001069157,EWBC,east west bancorp inc
867,0001481045,DSEEY,daiwa securities group inc.
868,0000906345,CPT,camden property trust
869,0001590955,PAYC,"paycom software, inc."
870,0001163302,X,united states steel corp
871,0001069878,TREX,trex co inc
872,0000216228,ITT,itt inc.
873,0000769218,AEG,aegon ltd.
874,0001127248,EMRAF,emera inc
875,0000701985,BBWI,"bath & body works, inc."
876,0001519751,FBIN,"fortune brands innovations, inc."
877,0001298675,CUBE,cubesmart
878,0001636222,WING,wingstop inc.
879,0001002638,OTEX,open text corp
880,0001019849,PAG,"penske automotive group, inc."
881,0001596783,CTLT,"catalent, inc."
882,0000764065,CLF,cleveland-cliffs inc.
883,0000822818,CLH,clean harbors inc
884,0001289460,TXRH,"texas roadhouse, inc."
885,0001285785,MOS,mosaic co
886,0001450123,JBSAY,jbs s.a.
887,0001642545,SWAV,"shockwave medical, inc."
888,0000070318,THC,tenet healthcare corp
889,0001810806,U,unity software inc.
890,0001562088,DUOL,"duolingo, inc."
891,0001015820,QGEN,qiagen n.v.
892,0001037540,BXP,boston properties inc
893,0001043219,NLY,annaly capital management inc
894,0001699838,CFLT,"confluent, inc."
895,0001034670,ALV,autoliv inc
896,0000806968,WPP,wpp plc
897,0000831641,TTEK,tetra tech inc
898,0000078128,WTRG,"essential utilities, inc."
899,0001810997,XPEV,xpeng inc.
900,0001531152,BJ,"bj's wholesale club holdings, inc."
901,0000019584,CHE,chemed corp
902,0000005513,UNM,unum group
903,0001560385,LSXMA,liberty media corp
904,0001868778,INFA,informatica inc.
905,0001856525,CNM,"core & main, inc."
906,0001681459,FTI,technipfmc plc
907,0001309108,WEX,wex inc.
908,0001468608,VDMCY,vodacom group ltd / adr
909,0001027552,BSAC,banco santander chile
910,0001131383,STN,stantec inc
911,0001528396,GWRE,"guidewire software, inc."
912,0001000228,HSIC,henry schein inc
913,0001529192,VIPS,vipshop holdings ltd
914,0000012208,BIO,"bio-rad laboratories, inc."
915,0001591698,PCTY,paylocity holding corp
916,0001796209,APG,api group corp
917,0001579091,CART,maplebear inc.
918,0001206264,TPX,"tempur sealy international, inc."
919,0001841666,APA,apa corp
920,0001826168,TIMB,tim s.a.
921,0001219601,CCK,"crown holdings, inc."
922,0000820318,COHR,coherent corp.
923,0001321732,PEN,penumbra inc
924,0000896622,ATR,"aptargroup, inc."
925,0001267238,AIZ,"assurant, inc."
926,0001557860,GLOB,globant s.a.
927,0001065837,SKX,skechers usa inc
928,0001973832,AU,anglogold ashanti plc
929,0001545772,BPYPP,brookfield property partners l.p.
930,0001486957,BWXT,"bwx technologies, inc."
931,0001380365,IDKOY,"idemitsu kosan co., ltd"
932,0001590895,CZR,"caesars entertainment, inc."
933,0001428439,ROKU,"roku, inc"
934,0000096223,JEF,jefferies financial group inc.
935,0001541309,CSXXY,carsales.com limited/adr
936,0000737758,TTC,toro co
937,0001858985,ONON,on holding ag
938,0001492691,KNX,knight-swift transportation holdings inc.
939,0000350894,SEIC,sei investments co
940,0000750004,LNW,"light & wonder, inc."
941,0001027664,ESLT,elbit systems ltd
942,0001177394,SNX,td synnex corp
943,0000026324,CW,curtiss wright corp
944,0000006201,AAL,american airlines group inc.
945,0001653482,GTLB,gitlab inc.
946,0001436786,OUKPY,outotec oyj
947,0000891103,MTCH,"match group, inc."
948,0000938323,PSO,pearson plc
949,0001842827,BZ,kanzhun ltd
950,0001123452,ASR,southeast airport group
951,0000704532,ONTO,onto innovation inc.
952,0001438654,RDEIY,red electrica corporacion sa/adr
953,0001754581,FUTU,futu holdings ltd
954,0001043277,CHRW,"c. h. robinson worldwide, inc."
955,0001977102,BIRK,birkenstock holding plc
956,0001037976,JLL,jones lang lasalle inc
957,0000108312,WWD,"woodward, inc."
958,0000918646,EXP,eagle materials inc
959,0001647088,WSC,willscot mobile mini holdings corp.
960,0001327068,USO,"united states oil fund, lp"
961,0001612042,ASND,ascendis pharma a/s
962,0000049600,EGP,eastgroup properties inc
963,0001852131,NXT,nextracker inc.
964,0000029644,DCI,donaldson co inc
965,0000354518,EBCOY,ebara corp /adr/
966,0001581285,BCUCY,brunello cucinelli s.p.a./adr
967,0000920371,SSD,"simpson manufacturing co., inc."
968,0000812011,MTN,vail resorts inc
969,0001475922,PRI,"primerica, inc."
970,0000275880,PSN,parsons corp
971,0001049502,MKSI,mks instruments inc
972,0001302215,HLI,"houlihan lokey, inc."
973,0001449003,ASXFY,asx ltd.
974,0001015650,SKM,sk telecom co ltd
975,0001584509,ARMK,aramark
976,0001573516,MUSA,murphy usa inc.
977,0000034903,FRT,federal realty investment trust
978,0000315213,RHI,robert half inc.
979,0000880266,AGCO,agco corp /de
980,0001278021,MKTX,marketaxess holdings inc
981,0001370637,ETSY,etsy inc
982,0001408075,GPK,graphic packaging holding co
983,0001264136,WF,woori financial group inc.
984,0000020212,CHDN,churchill downs inc
985,0000039911,GPS,gap inc
986,0001047127,AMKR,"amkor technology, inc."
987,0000801337,WBS,webster financial corp
988,0000355811,GNTX,gentex corp
989,0001513761,NCLH,norwegian cruise line holdings ltd.
990,0001611983,LBRDA,liberty broadband corp
991,0000016058,CACI,caci international inc /de/
992,0001583708,S,"sentinelone, inc."
993,0000769520,MIDD,middleby corp
994,0001635088,ROIV,roivant sciences ltd.
995,0000904851,YPF,ypf sociedad anonima
996,0001467623,DBX,"dropbox, inc."
997,0000036966,FHN,first horizon corp
998,0001357615,KBR,"kbr, inc."
999,0000929008,WCC,wesco international inc
1000,0001499620,TAL,tal education group
1001,0000074260,ORI,old republic international corp
1002,0001789832,HESM,hess midstream lp
1003,0001988894,AS,"amer sports, inc."
1004,0001576789,WIX,wix.com ltd.
1005,0001433195,APPF,appfolio inc
1006,0001446418,MTLHY,mitsubishi chemical holdings corp
1007,0001308547,DLB,"dolby laboratories, inc."
1008,0000764622,PNW,pinnacle west capital corp
1009,0000842162,LEA,lear corp
1010,0001603923,WFRD,weatherford international plc
1011,0001650729,SITE,"siteone landscape supply, inc."
1012,0001342874,TX,ternium s.a.
1013,0001050140,DSGX,descartes systems group inc
1014,0000037785,FMC,fmc corp
1015,0001433270,AR,antero resources corp
1016,0000813828,PARAA,paramount global
1017,0001957132,SN,"sharkninja, inc."
1018,0000802481,PPC,pilgrims pride corp
1019,0000078239,PVH,pvh corp. /de/
1020,0001005284,OLED,universal display corp \pa\
1021,0000315852,RRC,range resources corp
1022,0001766502,CHWY,"chewy, inc."
1023,0001739104,ELAN,elanco animal health inc
1024,0001144215,AYI,acuity brands inc
1025,0000888491,OHI,omega healthcare investors inc
1026,0001023128,LAD,lithia motors inc
1027,0001071371,CIB,bancolombia sa
1028,0001849853,STVN,stevanato group s.p.a.
1029,0001649094,PCVX,"vaxcyte, inc."
1030,0001772016,BRBR,"bellring brands, inc."
1031,0000007332,SWN,southwestern energy co
1032,0001324948,RBC,rbc bearings inc
1033,0000751364,NNN,"nnn reit, inc."
1034,0000317540,COKE,"coca-cola consolidated, inc."
1035,0001520006,MTDR,matador resources co
1036,0001046257,INGR,ingredion inc
1037,0000785161,EHC,encompass health corp
1038,0000720672,SF,stifel financial corp
1039,0000851968,MHK,mohawk industries inc
1040,0001805387,CERE,"cerevel therapeutics holdings, inc."
1041,0001073404,GGB,gerdau s.a.
1042,0001334036,CROX,"crocs, inc."
1043,0001330568,SLV,ishares silver trust
1044,0000775158,OSK,oshkosh corp
1045,0001818201,CCCS,ccc intelligent solutions holdings inc.
1046,0001944013,CR,crane co
1047,0000800954,OMRNY,omron corp /fi
1048,0001637810,FSV,firstservice corp
1049,0001446457,BDNNY,boliden ab
1050,0001237831,GMED,globus medical inc
1051,0000936395,CIEN,ciena corp
1052,0001639438,CAVA,"cava group, inc."
1053,0000908255,BWA,borgwarner inc
1054,0001766363,EDR,"endeavor group holdings, inc."
1055,0001616862,AXTA,axalta coating systems ltd.
1056,0001360901,EVR,evercore inc.
1057,0000094845,LEVI,levi strauss & co
1058,0001455863,COLD,americold realty trust
1059,0001571123,SAIC,science applications international corp
1060,0001621563,SUM,"summit materials, inc."
1061,0001818874,SOFI,"sofi technologies, inc."
1062,0001520697,ACHC,"acadia healthcare company, inc."
1063,0000066570,MSA,msa safety inc
1064,0001616707,W,wayfair inc.
1065,0000085535,RGLD,royal gold inc
1066,0000046080,HAS,"hasbro, inc."
1067,0001838413,YMM,full truck alliance co. ltd.
1068,0000813762,IEP,icahn enterprises l.p.
1069,0001232524,JAZZ,jazz pharmaceuticals plc
1070,0000887936,FCN,"fti consulting, inc"
1071,0001408710,FN,fabrinet
1072,0000071691,NYT,new york times co
1073,0001437178,EGFEY,efg eurobank ergasias s.a./adr
1074,0000921825,FR,first industrial realty trust inc
1075,0000892450,KT,kt corp
1076,0001866581,BROS,dutch bros inc.
1077,0001347557,PAC,pacific airport group
1078,0001607678,VKTX,"viking therapeutics, inc."
1079,0001794669,FOUR,"shift4 payments, inc."
1080,0000109563,AIT,applied industrial technologies inc
1081,0000871464,HNGKY,hongkong land holdings ltd /fi
1082,0000063276,MAT,mattel inc /de/
1083,0001479094,STAG,"stag industrial, inc."
1084,0001125376,ENSG,"ensign group, inc"
1085,0001021860,NOV,nov inc.
1086,0001759509,LYFT,"lyft, inc."
1087,0001535929,VOYA,"voya financial, inc."
1088,0001509589,CIVI,"civitas resources, inc."
1089,0000851205,CGNX,cognex corp
1090,0000912767,UFPI,ufp industries inc
1091,0001782754,AZEK,azek co inc.
1092,0001492422,APLS,"apellis pharmaceuticals, inc."
1093,0001428336,HQY,"healthequity, inc."
1094,0000015615,MTZ,mastec inc
1095,0001289688,JCYGY,jardine cycle & carriage ltd.
1096,0000916540,DAR,darling ingredients inc.
1097,0001378992,BERY,"berry global group, inc."
1098,0000818479,XRAY,dentsply sirona inc.
1099,0001786352,BILL,"bill holdings, inc."
1100,0001511737,UI,ubiquiti inc.
1101,0000914208,IVZ,invesco ltd.
1102,0001040829,RHP,"ryman hospitality properties, inc."
1103,0001495153,MMYT,makemytrip ltd
1104,0000039263,CFR,"cullen/frost bankers, inc."
1105,0001811210,LCID,"lucid group, inc."
1106,0001474735,GNRC,generac holdings inc.
1107,0000937556,MASI,masimo corp
1108,0000939767,EXEL,"exelixis, inc."
1109,0001581068,BRX,brixmor property group inc.
1110,0001423689,AGNC,agnc investment corp.
1111,0000028412,CMA,comerica inc /new/
1112,0001580905,IBP,"installed building products, inc."
1113,0000022356,CBSH,commerce bancshares inc /mo/
1114,0000917273,RMBS,rambus inc
1115,0000028917,DDS,"dillard's, inc."
1116,0000074303,OLN,olin corp
1117,0000885550,CACC,credit acceptance corp
1118,0001513845,YNDX,yandex n.v.
1119,0001092699,SPSC,sps commerce inc
1120,0001437578,BFAM,bright horizons family solutions inc.
1121,0001701732,ALTR,altair engineering inc.
